R_8OH_EFV_GLC_GLCAASEe 11.0035
R_8OH_EFV_GLC_GLCAASEepp 8.2309
R_8OH_EFV_GLCabc 11.0035
R_8OH_EFV_GLCt 11.0035
R_8OH_EFV_GLCt2 11.0035
R_8OH_EFV_GLCt2pp 7.75328
R_8OH_EFV_GLCtex 7.75328
R_8OH_EFVte 11.0035
R_8OH_EFVtepp 7.75328
R_8OH_EFVtex 7.75328
R_A1PNT 11.0035
R_A5PISO 1.12532
R_A6PT 8.12533
R_AAACDH 1.51398
R_AAAOR 1.28659
R_AACGLYDH 1.1
R_AACOAT 1.1
R_AACPS1 9.84004
R_AACPS2 1.79315
R_AACPS3 1.79315
R_AACPS4 1.79315
R_AACPS6 9.84004
R_AACPS7 1.79315
R_AACPS8 1.79315
R_AACPS9 1.79315
R_AACTOOR 1.79315
R_AADDGT 8.23016
R_AADPSAEDH 3.37968
R_AADPSAEDH2 3.37968
R_AADSACYCL 8.19909
R_AAEAAH 11.0035
R_AAGAAH 8.22832
R_AAGAH 8.22499
R_AAGCPT 1.26508
R_AAGLYMT 11.0035
R_AAGPH 7.91419
R_AAGPT 1.79315
R_AAGT 1.79315
R_AAHL 8.20591
R_AAMNAOR 1.28659
R_AAMT 11.0035
R_AAMTHT 11.0035
R_AAOAH 9.84004
R_AAPAT 7.7133
R_AASPAH 11.0035
R_AAT 1.22063
R_AATAi 8.2309
R_AB14LACH 3.29092
R_AB6P3HXLL 8.20213
R_AB6PGH 7.23211
R_AB6PGH2 7.2281
R_ABAH 7.75979
R_ABCL 8.22906
R_ABGAFT 1.22063
R_ABGGPGT 11.0035
R_ABNTHL 8.22684
R_ABTA 1.1
R_ABTAr 3.23003
R_ABTDG 8.13633
R_ABTLOR 8.12942
R_ABTOXy 3.35624
R_ABT_Lt2 11.0035
R_ABT_Lt2pp 8.19528
R_ABTtex 8.19528
R_ABUTD 1.1
R_ABUTR 1.1
R_ABUTt2 11.0035
R_ABUTt2pp 7.75447
R_ABUTt2r 11.0035
R_ABUTt2rpp 1.1
R_ABZOOR 1.22063
R_ABZOR 1.22063
R_ABZ_ALA_Bt2r 11.0035
